,meter_reading,hour,minute,day,month,year
3987553,903487.0,2,0,16,3,2023
3987554,903489.0,2,15,16,3,2023
3987555,903492.0,2,30,16,3,2023
3987556,903496.0,2,45,16,3,2023
3987557,903499.0,3,0,16,3,2023
3987558,903502.0,3,15,16,3,2023
3987559,903505.0,3,30,16,3,2023
3987560,903509.0,3,45,16,3,2023
3987561,903511.0,4,0,16,3,2023
3987562,903514.0,4,15,16,3,2023
3987563,903517.0,4,30,16,3,2023
3987564,903520.0,4,45,16,3,2023
3987565,903523.0,5,0,16,3,2023
3987566,903527.0,5,15,16,3,2023
3987567,903530.0,5,30,16,3,2023
3987568,903534.0,5,45,16,3,2023
3987569,903552.0,6,30,16,3,2023
3987570,903557.0,6,45,16,3,2023
3987571,903562.0,7,0,16,3,2023
3987572,903567.0,7,15,16,3,2023
3987573,903571.0,7,30,16,3,2023
3987574,903577.0,7,45,16,3,2023
3987575,903584.0,8,0,16,3,2023
3987576,903593.0,8,15,16,3,2023
3987577,903601.0,8,30,16,3,2023
3987578,903611.0,8,45,16,3,2023
3987579,903620.0,9,0,16,3,2023
3987580,903629.0,9,15,16,3,2023
3987581,903639.0,9,30,16,3,2023
3987582,903648.0,9,45,16,3,2023
3987583,903657.0,10,0,16,3,2023
3987584,903667.0,10,15,16,3,2023
3987585,903677.0,10,30,16,3,2023
3987586,903688.0,10,45,16,3,2023
3987587,903700.0,11,0,16,3,2023
3987588,903711.0,11,15,16,3,2023
3987589,903722.0,11,30,16,3,2023
3987590,903734.0,11,45,16,3,2023
3987591,903744.0,12,0,16,3,2023
3987592,903756.0,12,15,16,3,2023
3987593,903768.0,12,30,16,3,2023
3987594,903779.0,12,45,16,3,2023
3987595,903790.0,13,0,16,3,2023
3987596,903801.0,13,15,16,3,2023
3987597,903813.0,13,30,16,3,2023
3987598,903824.0,13,45,16,3,2023
3987599,903836.0,14,0,16,3,2023
3987600,903847.0,14,15,16,3,2023
3987601,903859.0,14,30,16,3,2023
3987602,903870.0,14,45,16,3,2023
3987603,903880.0,15,0,16,3,2023
3987604,903891.0,15,15,16,3,2023
3987605,903903.0,15,30,16,3,2023
3987606,903914.0,15,45,16,3,2023
3987607,903926.0,16,0,16,3,2023
3987608,903935.0,16,15,16,3,2023
3987609,903945.0,16,30,16,3,2023
3987610,903953.0,16,45,16,3,2023
3987611,903960.0,17,0,16,3,2023
3987612,903967.0,17,15,16,3,2023
3987613,903976.0,17,30,16,3,2023
3987614,903984.0,17,45,16,3,2023
3987615,903991.0,18,0,16,3,2023
3987616,903997.0,18,15,16,3,2023
3987617,904004.0,18,30,16,3,2023
3987618,904014.0,19,0,16,3,2023
3987619,904017.0,19,15,16,3,2023
3987620,904021.0,19,30,16,3,2023
3987621,904024.0,19,45,16,3,2023
3987622,904027.0,20,0,16,3,2023
3987623,904034.0,20,30,16,3,2023
3987624,904037.0,20,45,16,3,2023
3987625,904040.0,21,0,16,3,2023
3987626,904044.0,21,15,16,3,2023
3987627,904047.0,21,30,16,3,2023
3987628,904050.0,21,45,16,3,2023
3987629,904053.0,22,0,16,3,2023
3987630,904056.0,22,15,16,3,2023
3987631,904059.0,22,30,16,3,2023
3987632,904062.0,22,45,16,3,2023
3987633,904066.0,23,0,16,3,2023
3987634,904071.0,23,30,16,3,2023
3987635,904075.0,23,45,16,3,2023
3987636,904078.0,0,0,17,3,2023
3987637,904081.0,0,15,17,3,2023
3987638,904084.0,0,30,17,3,2023
3987639,904088.0,0,45,17,3,2023
3987640,904090.0,1,0,17,3,2023
3987641,904094.0,1,15,17,3,2023
3987642,904096.0,1,30,17,3,2023
3987643,904100.0,1,45,17,3,2023
3987644,904102.0,2,0,17,3,2023
3987645,904106.0,2,15,17,3,2023
3987646,904108.0,2,30,17,3,2023
3987647,904112.0,2,45,17,3,2023
3987648,904115.0,3,0,17,3,2023
3987649,904118.0,3,15,17,3,2023
3987650,904121.0,3,30,17,3,2023
3987651,904124.0,3,45,17,3,2023
3987652,904127.0,4,0,17,3,2023
3987653,904130.0,4,15,17,3,2023
3987654,904133.0,4,30,17,3,2023
3987655,904136.0,4,45,17,3,2023
3987656,904139.0,5,0,17,3,2023
3987657,904142.0,5,15,17,3,2023
3987658,904146.0,5,30,17,3,2023
3987659,904150.0,5,45,17,3,2023
3987660,904155.0,6,0,17,3,2023
3987661,904198.0,8,0,17,3,2023
3987662,904207.0,8,15,17,3,2023
3987663,904216.0,8,30,17,3,2023
3987664,904225.0,8,45,17,3,2023
3987665,904234.0,9,0,17,3,2023
3987666,904244.0,9,15,17,3,2023
3987667,904261.0,9,45,17,3,2023
3987668,904271.0,10,0,17,3,2023
3987669,904282.0,10,15,17,3,2023
3987670,904293.0,10,30,17,3,2023
3987671,904303.0,10,45,17,3,2023
3987672,904315.0,11,0,17,3,2023
3987673,904326.0,11,15,17,3,2023
3987674,904337.0,11,30,17,3,2023
3987675,904348.0,11,45,17,3,2023
3987676,904359.0,12,0,17,3,2023
3987677,904368.0,12,15,17,3,2023
3987678,904377.0,12,30,17,3,2023
3987679,904388.0,12,45,17,3,2023
3987680,904396.0,13,0,17,3,2023
3987681,904406.0,13,15,17,3,2023
3987682,904413.0,13,30,17,3,2023
3987683,904413.0,13,45,17,3,2023
3987684,904444.0,14,0,17,3,2023
3987685,904456.0,14,15,17,3,2023
3987686,904464.0,14,30,17,3,2023
3987687,904478.0,14,45,17,3,2023
3987688,904489.0,15,0,17,3,2023
3987689,904500.0,15,15,17,3,2023
3987690,904512.0,15,30,17,3,2023
3987691,904524.0,15,45,17,3,2023
3987692,904545.0,16,15,17,3,2023
3987693,904555.0,16,30,17,3,2023
3987694,904563.0,16,45,17,3,2023
3987695,904572.0,17,0,17,3,2023
3987696,904580.0,17,15,17,3,2023
3987697,904588.0,17,30,17,3,2023
3987698,904594.0,17,45,17,3,2023
3987699,904600.0,18,0,17,3,2023
3987700,904607.0,18,15,17,3,2023
3987701,904613.0,18,30,17,3,2023
3987702,904618.0,18,45,17,3,2023
3987703,904621.0,19,0,17,3,2023
3987704,904624.0,19,15,17,3,2023
3987705,904627.0,19,30,17,3,2023
3987706,904630.0,19,45,17,3,2023
3987707,904634.0,20,0,17,3,2023
3987708,904635.0,20,15,17,3,2023
3987709,904646.0,21,0,17,3,2023
3987710,904652.0,21,30,17,3,2023
3987711,904655.0,21,45,17,3,2023
3987712,904658.0,22,0,17,3,2023
3987713,904661.0,22,15,17,3,2023
3987714,904664.0,22,30,17,3,2023
3987715,904667.0,22,45,17,3,2023
3987716,904670.0,23,0,17,3,2023
3987717,904671.0,23,15,17,3,2023
3987718,904676.0,23,30,17,3,2023
3987719,904679.0,23,45,17,3,2023
3987720,904682.0,0,0,18,3,2023
3987721,904688.0,0,30,18,3,2023
3987722,904692.0,0,45,18,3,2023
3987723,904695.0,1,0,18,3,2023
3987724,904698.0,1,15,18,3,2023
3987725,904701.0,1,30,18,3,2023
3987726,904704.0,1,45,18,3,2023
3987727,904706.0,2,0,18,3,2023
3987728,904710.0,2,15,18,3,2023
3987729,904712.0,2,30,18,3,2023
3987730,904716.0,2,45,18,3,2023
3987731,904719.0,3,0,18,3,2023
3987732,904722.0,3,15,18,3,2023
3987733,904727.0,3,45,18,3,2023
3987734,904731.0,4,0,18,3,2023
3987735,904733.0,4,15,18,3,2023
3987736,904737.0,4,30,18,3,2023
3987737,904743.0,5,0,18,3,2023
3987738,904746.0,5,15,18,3,2023
3987739,904748.0,5,30,18,3,2023
3987740,904752.0,5,45,18,3,2023
3987741,904754.0,6,0,18,3,2023
3987742,904757.0,6,15,18,3,2023
3987743,904796.0,9,15,18,3,2023
3987744,904800.0,9,30,18,3,2023
3987745,904804.0,9,45,18,3,2023
3987746,904809.0,10,0,18,3,2023
3987747,904814.0,10,15,18,3,2023
3987748,904819.0,10,30,18,3,2023
3987749,904825.0,10,45,18,3,2023
3987750,904829.0,11,0,18,3,2023
3987751,904835.0,11,15,18,3,2023
3987752,904840.0,11,30,18,3,2023
3987753,904844.0,11,45,18,3,2023
3987754,904847.0,12,0,18,3,2023
3987755,904849.0,12,15,18,3,2023
3987756,904853.0,12,30,18,3,2023
3987757,904859.0,13,0,18,3,2023
3987758,904862.0,13,15,18,3,2023
3987759,904864.0,13,30,18,3,2023
3987760,904867.0,13,45,18,3,2023
3987761,904871.0,14,0,18,3,2023
3987762,904877.0,14,30,18,3,2023
3987763,904880.0,14,45,18,3,2023
3987764,904882.0,15,0,18,3,2023
3987765,904886.0,15,15,18,3,2023
3987766,904889.0,15,30,18,3,2023
3987767,904891.0,15,45,18,3,2023
3987768,904895.0,16,0,18,3,2023
3987769,904898.0,16,15,18,3,2023
3987770,904901.0,16,30,18,3,2023
3987771,904907.0,17,0,18,3,2023
3987772,904910.0,17,15,18,3,2023
3987773,904912.0,17,30,18,3,2023
3987774,904916.0,17,45,18,3,2023
3987775,904919.0,18,0,18,3,2023
3987776,904922.0,18,15,18,3,2023
3987777,904928.0,18,45,18,3,2023
3987778,904931.0,19,0,18,3,2023
3987779,904934.0,19,15,18,3,2023
3987780,904938.0,19,30,18,3,2023
3987781,904940.0,19,45,18,3,2023
3987782,904944.0,20,0,18,3,2023
3987783,904947.0,20,15,18,3,2023
3987784,904950.0,20,30,18,3,2023
3987785,904954.0,20,45,18,3,2023
3987786,904956.0,21,0,18,3,2023
3987787,904960.0,21,15,18,3,2023
3987788,904962.0,21,30,18,3,2023
3987789,904966.0,21,45,18,3,2023
3987790,904969.0,22,0,18,3,2023
3987791,904972.0,22,15,18,3,2023
3987792,904975.0,22,30,18,3,2023
3987793,904978.0,22,45,18,3,2023
3987794,904981.0,23,0,18,3,2023
3987795,904984.0,23,15,18,3,2023
3987796,904987.0,23,30,18,3,2023
3987797,904990.0,23,45,18,3,2023
3987798,904993.0,0,0,19,3,2023
3987799,904996.0,0,15,19,3,2023
3987800,905000.0,0,30,19,3,2023
3987801,905002.0,0,45,19,3,2023
3987802,905006.0,1,0,19,3,2023
3987803,905008.0,1,15,19,3,2023
3987804,905012.0,1,30,19,3,2023
3987805,905014.0,1,45,19,3,2023
3987806,905018.0,2,0,19,3,2023
3987807,905020.0,2,15,19,3,2023
3987808,905026.0,2,45,19,3,2023
3987809,905029.0,3,0,19,3,2023
3987810,905032.0,3,15,19,3,2023
3987811,905035.0,3,30,19,3,2023
3987812,905038.0,3,45,19,3,2023
3987813,905041.0,4,0,19,3,2023
3987814,905047.0,4,30,19,3,2023
3987815,905050.0,4,45,19,3,2023
3987816,905053.0,5,0,19,3,2023
3987817,905056.0,5,15,19,3,2023
3987818,905058.0,5,30,19,3,2023
3987819,905061.0,5,45,19,3,2023
3987820,905065.0,6,0,19,3,2023
3987821,905068.0,6,15,19,3,2023
3987822,905071.0,6,30,19,3,2023
3987823,905082.0,7,30,19,3,2023
3987824,905085.0,7,45,19,3,2023
3987825,905087.0,8,0,19,3,2023
3987826,905090.0,8,15,19,3,2023
3987827,905093.0,8,30,19,3,2023
3987828,905095.0,8,45,19,3,2023
3987829,905097.0,9,0,19,3,2023
3987830,905101.0,9,15,19,3,2023
3987831,905103.0,9,30,19,3,2023
3987832,905106.0,9,45,19,3,2023
3987833,905106.0,10,0,19,3,2023
3987834,905111.0,10,15,19,3,2023
3987835,905114.0,10,30,19,3,2023
3987836,905117.0,10,45,19,3,2023
3987837,905119.0,11,0,19,3,2023
3987838,905123.0,11,15,19,3,2023
3987839,905126.0,11,30,19,3,2023
3987840,905129.0,11,45,19,3,2023
3987841,905136.0,12,15,19,3,2023
3987842,905145.0,12,45,19,3,2023
3987843,905150.0,13,0,19,3,2023
3987844,905155.0,13,15,19,3,2023
3987845,905157.0,13,30,19,3,2023
3987846,905160.0,13,45,19,3,2023
3987847,905163.0,14,0,19,3,2023
3987848,905166.0,14,15,19,3,2023
3987849,905169.0,14,30,19,3,2023
3987850,905171.0,14,45,19,3,2023
3987851,905174.0,15,0,19,3,2023
3987852,905177.0,15,15,19,3,2023
3987853,905180.0,15,30,19,3,2023
3987854,905183.0,15,45,19,3,2023
3987855,905185.0,16,0,19,3,2023
3987856,905188.0,16,15,19,3,2023
3987857,905191.0,16,30,19,3,2023
3987858,905194.0,16,45,19,3,2023
3987859,905197.0,17,0,19,3,2023
3987860,905200.0,17,15,19,3,2023
3987861,905202.0,17,30,19,3,2023
3987862,905205.0,17,45,19,3,2023
3987863,905209.0,18,0,19,3,2023
3987864,905211.0,18,15,19,3,2023
3987865,905214.0,18,30,19,3,2023
3987866,905217.0,18,45,19,3,2023
3987867,905223.0,19,15,19,3,2023
3987868,905226.0,19,30,19,3,2023
3987869,905230.0,19,45,19,3,2023
3987870,905232.0,20,0,19,3,2023
3987871,905236.0,20,15,19,3,2023
3987872,905238.0,20,30,19,3,2023
3987873,905242.0,20,45,19,3,2023
3987874,905245.0,21,0,19,3,2023
3987875,905248.0,21,15,19,3,2023
3987876,905251.0,21,30,19,3,2023
3987877,905254.0,21,45,19,3,2023
3987878,905257.0,22,0,19,3,2023
3987879,905260.0,22,15,19,3,2023
3987880,905262.0,22,30,19,3,2023
3987881,905266.0,22,45,19,3,2023
3987882,905266.0,23,0,19,3,2023
3987883,905272.0,23,15,19,3,2023
3987884,905275.0,23,30,19,3,2023
3987885,905278.0,23,45,19,3,2023
3987886,905281.0,0,0,20,3,2023
3987887,905284.0,0,15,20,3,2023
3987888,905287.0,0,30,20,3,2023
3987889,905290.0,0,45,20,3,2023
3987890,905293.0,1,0,20,3,2023
3987891,905295.0,1,15,20,3,2023
3987892,905299.0,1,30,20,3,2023
3987893,905301.0,1,45,20,3,2023
3987894,905305.0,2,0,20,3,2023
3987895,905308.0,2,15,20,3,2023
3987896,905314.0,2,45,20,3,2023
3987897,905316.0,3,0,20,3,2023
3987898,905319.0,3,15,20,3,2023
3987899,905322.0,3,30,20,3,2023
3987900,905325.0,3,45,20,3,2023
3987901,905328.0,4,0,20,3,2023
3987902,905331.0,4,15,20,3,2023
3987903,905334.0,4,30,20,3,2023
3987904,905337.0,4,45,20,3,2023
3987905,905339.0,5,0,20,3,2023
3987906,905343.0,5,15,20,3,2023
3987907,905346.0,5,30,20,3,2023
3987908,905352.0,5,45,20,3,2023
3987909,905356.0,6,0,20,3,2023
3987910,905361.0,6,15,20,3,2023
3987911,905367.0,6,30,20,3,2023
3987912,905372.0,6,45,20,3,2023
3987913,905498.0,10,30,20,3,2023
3987914,905509.0,10,45,20,3,2023
3987915,905520.0,11,0,20,3,2023
3987916,905532.0,11,15,20,3,2023
3987917,905544.0,11,30,20,3,2023
3987918,905555.0,11,45,20,3,2023
3987919,905567.0,12,0,20,3,2023
3987920,905579.0,12,15,20,3,2023
3987921,905588.0,12,30,20,3,2023
3987922,905602.0,12,45,20,3,2023
3987923,905647.0,13,45,20,3,2023
3987924,905661.0,14,0,20,3,2023
3987925,905669.0,14,15,20,3,2023
3987926,905685.0,14,30,20,3,2023
3987927,905696.0,14,45,20,3,2023
3987928,905708.0,15,0,20,3,2023
3987929,905720.0,15,15,20,3,2023
3987930,905732.0,15,30,20,3,2023
3987931,905743.0,15,45,20,3,2023
3987932,905753.0,16,0,20,3,2023
3987933,905765.0,16,15,20,3,2023
3987934,905776.0,16,30,20,3,2023
3987935,905785.0,16,45,20,3,2023
3987936,905792.0,17,0,20,3,2023
3987937,905799.0,17,15,20,3,2023
3987938,905811.0,17,45,20,3,2023
3987939,905817.0,18,0,20,3,2023
3987940,905824.0,18,15,20,3,2023
3987941,905829.0,18,30,20,3,2023
3987942,905835.0,18,45,20,3,2023
3987943,905847.0,19,30,20,3,2023
3987944,905850.0,19,45,20,3,2023
3987945,905854.0,20,0,20,3,2023
3987946,905856.0,20,15,20,3,2023
3987947,905860.0,20,30,20,3,2023
3987948,905863.0,20,45,20,3,2023
3987949,905866.0,21,0,20,3,2023
3987950,905870.0,21,15,20,3,2023
3987951,905876.0,21,45,20,3,2023
3987952,905879.0,22,0,20,3,2023
3987953,905882.0,22,15,20,3,2023
3987954,905885.0,22,30,20,3,2023
3987955,905888.0,22,45,20,3,2023
3987956,905891.0,23,0,20,3,2023
3987957,905895.0,23,15,20,3,2023
3987958,905898.0,23,30,20,3,2023
3987959,905901.0,23,45,20,3,2023
3987960,905904.0,0,0,21,3,2023
3987961,905907.0,0,15,21,3,2023
3987962,905910.0,0,30,21,3,2023
3987963,905917.0,1,0,21,3,2023
3987964,905923.0,1,30,21,3,2023
3987965,905926.0,1,45,21,3,2023
3987966,905929.0,2,0,21,3,2023
3987967,905932.0,2,15,21,3,2023
3987968,905935.0,2,30,21,3,2023
3987969,905939.0,2,45,21,3,2023
3987970,905940.0,3,0,21,3,2023
3987971,905945.0,3,15,21,3,2023
3987972,905954.0,4,0,21,3,2023
3987973,905957.0,4,15,21,3,2023
3987974,905960.0,4,30,21,3,2023
3987975,905963.0,4,45,21,3,2023
3987976,905966.0,5,0,21,3,2023
3987977,905973.0,5,30,21,3,2023
3987978,905982.0,6,0,21,3,2023
3987979,905989.0,6,15,21,3,2023
3987980,906000.0,6,45,21,3,2023
3987981,906004.0,7,0,21,3,2023
3987982,906014.0,7,30,21,3,2023
3987983,906019.0,7,45,21,3,2023
3987984,906026.0,8,0,21,3,2023
3987985,906034.0,8,15,21,3,2023
3987986,906044.0,8,30,21,3,2023
3987987,906053.0,8,45,21,3,2023
3987988,906062.0,9,0,21,3,2023
3987989,906072.0,9,15,21,3,2023
3987990,906082.0,9,30,21,3,2023
3987991,906091.0,9,45,21,3,2023
3987992,906101.0,10,0,21,3,2023
3987993,906112.0,10,15,21,3,2023
3987994,906123.0,10,30,21,3,2023
3987995,906134.0,10,45,21,3,2023
3987996,906142.0,11,0,21,3,2023
3987997,906151.0,11,15,21,3,2023
3987998,906158.0,11,30,21,3,2023
3987999,906172.0,11,45,21,3,2023
3988000,906184.0,12,0,21,3,2023
3988001,906196.0,12,15,21,3,2023
3988002,906220.0,12,45,21,3,2023
3988003,906231.0,13,0,21,3,2023
3988004,906244.0,13,15,21,3,2023
3988005,906253.0,13,30,21,3,2023
3988006,906261.0,13,45,21,3,2023
3988007,906261.0,14,0,21,3,2023
3988008,906261.0,14,15,21,3,2023
3988009,906261.0,14,30,21,3,2023
3988010,906261.0,14,45,21,3,2023
3988011,906261.0,15,0,21,3,2023
3988012,906261.0,15,15,21,3,2023
3988013,906261.0,15,30,21,3,2023
3988014,906261.0,15,45,21,3,2023
3988015,906261.0,16,0,21,3,2023
3988016,906261.0,16,15,21,3,2023
3988017,906261.0,16,30,21,3,2023
3988018,906261.0,16,45,21,3,2023
3988019,906261.0,17,0,21,3,2023
3988020,906261.0,17,15,21,3,2023
3988021,906261.0,17,30,21,3,2023
3988022,906261.0,17,45,21,3,2023
3988023,906261.0,18,0,21,3,2023
3988024,906261.0,18,15,21,3,2023
3988025,906261.0,18,30,21,3,2023
3988026,906261.0,18,45,21,3,2023
3988027,906261.0,19,0,21,3,2023
3988028,906261.0,19,15,21,3,2023
3988029,906261.0,19,30,21,3,2023
3988030,906261.0,19,45,21,3,2023
3988031,906261.0,20,0,21,3,2023
3988032,906261.0,20,15,21,3,2023
3988033,906261.0,20,30,21,3,2023
3988034,906261.0,20,45,21,3,2023
3988035,906261.0,21,0,21,3,2023
3988036,906261.0,21,15,21,3,2023
3988037,906261.0,21,30,21,3,2023
3988038,906261.0,21,45,21,3,2023
3988039,906261.0,22,0,21,3,2023
3988040,906261.0,22,15,21,3,2023
3988041,906261.0,22,30,21,3,2023
3988042,906261.0,22,45,21,3,2023
3988043,906261.0,23,0,21,3,2023
3988044,906261.0,23,15,21,3,2023
3988045,906261.0,23,30,21,3,2023
3988046,906261.0,23,45,21,3,2023
3988047,906261.0,0,0,22,3,2023
3988048,906261.0,0,15,22,3,2023
3988049,906261.0,0,30,22,3,2023
3988050,906261.0,0,45,22,3,2023
3988051,906261.0,1,0,22,3,2023
3988052,906261.0,1,15,22,3,2023
3988053,906261.0,1,30,22,3,2023
3988054,906261.0,1,45,22,3,2023
3988055,906261.0,2,0,22,3,2023
3988056,906261.0,2,15,22,3,2023
3988057,906261.0,2,30,22,3,2023
3988058,906261.0,2,45,22,3,2023
3988059,906261.0,3,0,22,3,2023
3988060,906261.0,3,15,22,3,2023
3988061,906261.0,3,30,22,3,2023
3988062,906261.0,3,45,22,3,2023
3988063,906261.0,4,0,22,3,2023
3988064,906261.0,4,15,22,3,2023
3988065,906261.0,4,30,22,3,2023
3988066,906261.0,4,45,22,3,2023
3988067,906261.0,5,0,22,3,2023
3988068,906261.0,5,15,22,3,2023
3988069,906261.0,5,30,22,3,2023
3988070,906261.0,5,45,22,3,2023
3988071,906261.0,6,0,22,3,2023
3988072,906261.0,6,15,22,3,2023
3988073,906261.0,6,30,22,3,2023
3988074,906261.0,6,45,22,3,2023
3988075,906261.0,7,0,22,3,2023
3988076,906261.0,7,15,22,3,2023
3988077,906261.0,7,30,22,3,2023
3988078,906261.0,7,45,22,3,2023
3988079,906261.0,8,0,22,3,2023
3988080,906261.0,8,15,22,3,2023
3988081,906261.0,8,30,22,3,2023
3988082,906261.0,8,45,22,3,2023
3988083,906261.0,9,0,22,3,2023
3988084,906261.0,9,15,22,3,2023
3988085,906261.0,9,30,22,3,2023
3988086,906261.0,9,45,22,3,2023
3988087,906261.0,10,0,22,3,2023
3988088,906261.0,10,15,22,3,2023
3988089,906261.0,10,30,22,3,2023
3988090,906261.0,10,45,22,3,2023
3988091,906261.0,11,0,22,3,2023
3988092,906261.0,11,15,22,3,2023
3988093,906261.0,11,30,22,3,2023
3988094,906261.0,11,45,22,3,2023
3988095,906261.0,12,0,22,3,2023
3988096,906261.0,12,15,22,3,2023
3988097,906261.0,12,30,22,3,2023
3988098,906261.0,12,45,22,3,2023
3988099,906261.0,13,0,22,3,2023
3988100,906261.0,13,15,22,3,2023
3988101,906261.0,13,30,22,3,2023
3988102,906261.0,13,45,22,3,2023
3988103,906261.0,14,0,22,3,2023
3988104,906261.0,14,15,22,3,2023
3988105,906261.0,14,30,22,3,2023
3988106,906261.0,14,45,22,3,2023
3988107,906261.0,15,0,22,3,2023
3988108,906261.0,15,15,22,3,2023
3988109,906261.0,15,30,22,3,2023
3988110,906261.0,15,45,22,3,2023
3988111,906261.0,16,0,22,3,2023
3988112,906261.0,16,15,22,3,2023
3988113,906261.0,16,30,22,3,2023
3988114,906261.0,16,45,22,3,2023
3988115,906261.0,17,0,22,3,2023
3988116,906261.0,17,15,22,3,2023
3988117,906261.0,17,30,22,3,2023
3988118,906261.0,17,45,22,3,2023
3988119,906261.0,18,0,22,3,2023
3988120,906261.0,18,15,22,3,2023
3988121,906261.0,18,30,22,3,2023
3988122,906261.0,18,45,22,3,2023
3988123,906261.0,19,0,22,3,2023
3988124,906261.0,19,15,22,3,2023
3988125,906261.0,19,30,22,3,2023
3988126,906261.0,19,45,22,3,2023
3988127,906261.0,20,0,22,3,2023
3988128,906261.0,20,15,22,3,2023
3988129,906261.0,20,30,22,3,2023
3988130,906261.0,20,45,22,3,2023
3988131,906261.0,21,0,22,3,2023
3988132,906261.0,21,15,22,3,2023
3988133,906261.0,21,30,22,3,2023
3988134,906261.0,21,45,22,3,2023
3988135,906261.0,22,0,22,3,2023
3988136,906261.0,22,15,22,3,2023
3988137,906261.0,22,30,22,3,2023
3988138,906261.0,22,45,22,3,2023
3988139,906261.0,23,0,22,3,2023
3988140,906261.0,23,15,22,3,2023
3988141,906261.0,23,30,22,3,2023
3988142,906261.0,23,45,22,3,2023
3988143,906261.0,0,0,23,3,2023
3988144,906261.0,0,15,23,3,2023
3988145,906261.0,0,30,23,3,2023
3988146,906261.0,0,45,23,3,2023
3988147,906261.0,1,0,23,3,2023
3988148,906261.0,1,15,23,3,2023
3988149,906261.0,1,30,23,3,2023
3988150,906261.0,1,45,23,3,2023
3988151,906261.0,2,0,23,3,2023
3988152,906261.0,2,15,23,3,2023
3988153,906261.0,2,30,23,3,2023
3988154,906261.0,2,45,23,3,2023
3988155,906261.0,3,0,23,3,2023
3988156,906261.0,3,15,23,3,2023
3988157,906261.0,3,30,23,3,2023
3988158,906261.0,3,45,23,3,2023
3988159,906261.0,4,0,23,3,2023
3988160,906261.0,4,15,23,3,2023
3988161,906261.0,4,30,23,3,2023
3988162,906261.0,4,45,23,3,2023
3988163,906261.0,5,0,23,3,2023
3988164,906261.0,5,15,23,3,2023
3988165,906261.0,5,30,23,3,2023
3988166,906261.0,5,45,23,3,2023
3988167,906261.0,6,0,23,3,2023
3988168,906261.0,6,15,23,3,2023
3988169,906261.0,6,30,23,3,2023
3988170,906261.0,6,45,23,3,2023
3988171,906261.0,7,0,23,3,2023
3988172,906261.0,7,15,23,3,2023
3988173,906261.0,7,30,23,3,2023
3988174,906261.0,7,45,23,3,2023
3988175,906261.0,8,0,23,3,2023
3988176,906261.0,8,15,23,3,2023
3988177,906261.0,8,30,23,3,2023
3988178,906261.0,8,45,23,3,2023
3988179,906261.0,9,0,23,3,2023
3988180,906261.0,9,15,23,3,2023
3988181,906261.0,9,30,23,3,2023
3988182,906261.0,9,45,23,3,2023
3988183,906261.0,10,0,23,3,2023
3988184,906261.0,10,15,23,3,2023
3988185,906261.0,10,30,23,3,2023
3988186,906261.0,10,45,23,3,2023
3988187,906261.0,11,0,23,3,2023
3988188,906261.0,11,15,23,3,2023
3988189,906261.0,11,30,23,3,2023
3988190,906261.0,11,45,23,3,2023
3988191,906261.0,12,0,23,3,2023
3988192,906261.0,12,15,23,3,2023
3988193,906261.0,12,30,23,3,2023
3988194,906261.0,12,45,23,3,2023
3988195,906261.0,13,0,23,3,2023
3988196,906261.0,13,15,23,3,2023
3988197,906261.0,13,30,23,3,2023
3988198,906261.0,13,45,23,3,2023
3988199,906261.0,14,0,23,3,2023
3988200,906261.0,14,15,23,3,2023
3988201,906261.0,14,30,23,3,2023
3988202,906261.0,14,45,23,3,2023
3988203,906261.0,15,0,23,3,2023
3988204,906261.0,15,15,23,3,2023
3988205,906261.0,15,30,23,3,2023
3988206,906261.0,15,45,23,3,2023
3988207,906261.0,16,0,23,3,2023
3988208,906261.0,16,15,23,3,2023
3988209,906261.0,16,30,23,3,2023
3988210,906261.0,16,45,23,3,2023
3988211,906261.0,17,0,23,3,2023
3988212,906261.0,17,15,23,3,2023
3988213,906261.0,17,30,23,3,2023
3988214,906261.0,17,45,23,3,2023
3988215,906261.0,18,0,23,3,2023
3988216,906261.0,18,15,23,3,2023
3988217,906261.0,18,30,23,3,2023
3988218,906261.0,18,45,23,3,2023
3988219,906261.0,19,0,23,3,2023
3988220,906261.0,19,15,23,3,2023
3988221,906261.0,19,30,23,3,2023
3988222,906261.0,19,45,23,3,2023
3988223,906261.0,20,0,23,3,2023
3988224,906261.0,20,15,23,3,2023
3988225,906261.0,20,30,23,3,2023
3988226,906261.0,20,45,23,3,2023
3988227,906261.0,21,0,23,3,2023
3988228,906261.0,21,15,23,3,2023
3988229,906261.0,21,30,23,3,2023
3988230,906261.0,21,45,23,3,2023
3988231,906261.0,22,0,23,3,2023
3988232,906261.0,22,15,23,3,2023
3988233,906261.0,22,30,23,3,2023
3988234,906261.0,22,45,23,3,2023
3988235,906261.0,23,0,23,3,2023
3988236,906261.0,23,15,23,3,2023
3988237,906261.0,23,30,23,3,2023
3988238,906261.0,23,45,23,3,2023
3988239,906261.0,0,0,24,3,2023
3988240,906261.0,0,15,24,3,2023
3988241,906261.0,0,30,24,3,2023
3988242,906261.0,0,45,24,3,2023
3988243,906261.0,1,0,24,3,2023
3988244,906261.0,1,15,24,3,2023
3988245,906261.0,1,30,24,3,2023
3988246,906261.0,1,45,24,3,2023
3988247,906261.0,2,0,24,3,2023
3988248,906261.0,2,15,24,3,2023
3988249,906261.0,2,30,24,3,2023
3988250,906261.0,2,45,24,3,2023
3988251,906261.0,3,0,24,3,2023
